package_id,package_type,package_category,weight,weight_unit,length_cm,width_cm,height_cm,fragile_flag,insured_flag,item_description
PKG00352,Parcel,Medium,7.66,KG,31,10,26,Yes,0,Vehicle spare part
PKG00353,Parcel,Medium,3.55,KG,27,34,24,N,1,Customer document
PKG00354,Cargo,Cargo,112.41,KG,13,68,55,No,1,Fashion item
PKG00355,Spare Parts,Large,36.28,KG,59,18,57,0,Y,Customer document
PKG00356,Food,Small,1.56,KG,42,40,59,No,N,Food product
PKG00357,Document,Small,1.18 kg,KG,12,63,63,Y,N,Electronic accessory
PKG00358,Document,Small,1.85,KG,109,16,52,Yes,No,Customer document
PKG00359,Document,Small,1.68,KG,82,48,25,1,0,Vehicle spare part
PKG00360,Clothing,Small,0.56,KG,29,78,65,Y,1,Vehicle spare part
PKG00361,Spare Parts,Large,20.36,KG,57,49,49,0,N,Vehicle spare part
PKG00362,Food,Small,2.81,KG,112,72,42,Yes,Yes,Household goods
PKG00363,Parcel,Medium,11.0,KG,92,76,28,1,Yes,Office supplies
PKG00364,Document,Small,0.59 kg,KG,43,24,36,Yes,Y,Food product
PKG00365,Document,Small,1.05,KG,96,43,55,0,No,Fashion item
PKG00366,Food,Small,2.83,KG,110,38,13,No,1,Fashion item
PKG00367,Clothing,Small,2.83,KG,54,70,46,No,N,Fashion item
PKG00368,Electronics,Medium,10.54,KG,94,69,19,1,No,Electronic accessory
PKG00369,Food,Small,2.34,KG,84,14,4,Yes,1,Vehicle spare part
PKG00370,Fragile Goods,Medium,7.88,KG,61,14,42,N,Yes,Vehicle spare part
PKG00371,Parcel,Medium,11.78 kg,KG,98,72,14,N,Y,Electronic accessory
PKG00372,Parcel,Medium,11.11,KG,58,54,21,1,N,Household goods
PKG00373,Document,Small,1.23,KG,36,64,49,0,Y,Household goods
PKG00374,Parcel,Medium,9.68,KG,46,69,52,No,Y,Electronic accessory
PKG00375,Document,Small,0.72,KG,46,28,70,1,No,Customer document
PKG00376,Cargo,Cargo,78.9,KG,84,36,38,Yes,0,Food product
PKG00377,Fragile Goods,Medium,14.36,KG,80,62,3,Yes,0,Household goods
PKG00378,Parcel,Medium,13.78 kg,KG,118,26,15,Y,No,Vehicle spare part
PKG00379,Food,Small,0.41,KG,113,48,62,Y,Yes,Food product
PKG00380,Spare Parts,Large,35.12,KG,36,65,66,0,0,Electronic accessory
PKG00381,Cargo,Cargo,92.0,KG,16,28,31,Y,Y,Electronic accessory
PKG00382,Electronics,Medium,7.82,KG,88,61,33,No,Yes,Vehicle spare part
PKG00383,Document,Small,0.85,KG,96,12,56,0,0,Vehicle spare part
PKG00384,Fragile Goods,Medium,3.66,KG,83,26,10,Y,No,Customer document
PKG00385,Fragile Goods,Medium,5.17 kg,KG,104,76,35,Y,1,Electronic accessory
PKG00386,Electronics,Medium,3.12,KG,98,55,43,Yes,Yes,Office supplies
PKG00387,Electronics,Medium,5.97,KG,84,39,3,Yes,No,Household goods
PKG00388,Spare Parts,Large,33.11,KG,47,31,17,1,N,Office supplies
PKG00389,Clothing,Small,2.03,KG,112,16,39,Yes,Yes,Fashion item
PKG00390,Document,Small,2.08,KG,70,47,11,N,1,Food product
PKG00391,Clothing,Small,1.34,KG,53,76,23,No,0,Food product
PKG00392,Document,Small,0.36 kg,KG,106,75,18,1,Y,Food product
PKG00393,Clothing,Small,1.16,KG,15,39,65,Yes,0,Electronic accessory
PKG00394,Parcel,Medium,4.54,KG,43,77,9,0,1,Customer document
PKG00395,Electronics,Medium,3.62,KG,76,36,66,No,1,Electronic accessory
PKG00396,Food,Small,0.78,KG,106,65,30,0,No,Electronic accessory
PKG00397,Electronics,Medium,9.5,KG,118,35,22,1,0,Office supplies
PKG00398,Document,Small,1.06,KG,109,24,29,0,1,Electronic accessory
PKG00399,Electronics,Medium,5.86 kg,KG,58,53,51,Y,Yes,Customer document
PKG00400,Food,Small,0.71,KG,81,78,14,0,N,Vehicle spare part
PKG00401,Clothing,Small,1.89,KG,60,22,63,No,1,Office supplies
PKG00402,Fragile Goods,Medium,9.12,KG,76,72,46,N,Y,Electronic accessory
PKG00403,Clothing,Small,1.53,KG,87,18,12,Y,N,Customer document
PKG00404,Cargo,Cargo,116.23,KG,45,24,21,Y,No,Food product
PKG00405,Food,Small,0.56,KG,105,80,28,0,No,Household goods
PKG00406,Parcel,Medium,13.27 kg,KG,42,52,10,Yes,No,Office supplies
PKG00407,Fragile Goods,Medium,5.04,KG,27,30,62,N,Yes,Food product
PKG00408,Parcel,Medium,4.97,KG,34,15,32,Yes,N,Food product
PKG00409,Parcel,Medium,6.56,KG,21,23,17,No,Y,Electronic accessory
PKG00410,Spare Parts,Large,36.8,KG,44,79,68,1,N,Vehicle spare part
PKG00411,Clothing,Small,2.37,KG,19,57,19,Y,Y,Food product
PKG00412,Spare Parts,Large,28.11,KG,42,77,14,Yes,Yes,Food product
PKG00413,Food,Small,2.05 kg,KG,45,77,50,1,1,Office supplies
PKG00414,Parcel,Medium,9.13,KG,110,72,43,Yes,Yes,Household goods
PKG00415,Document,Small,0.9,KG,32,63,40,N,0,Household goods
PKG00416,Clothing,Small,2.35,KG,117,69,13,Y,N,Vehicle spare part
PKG00417,Spare Parts,Large,32.54,KG,90,73,69,Yes,N,Electronic accessory
PKG00418,Document,Small,2.41,KG,27,10,52,Yes,Yes,Vehicle spare part
PKG00419,Cargo,Cargo,65.62,KG,13,29,10,N,0,Fashion item
PKG00420,Document,Small,0.67 kg,KG,118,50,66,0,N,Customer document
PKG00421,Food,Small,0.96,KG,28,10,18,Yes,0,Customer document
PKG00422,Parcel,Medium,14.5,KG,107,72,23,Y,Y,Electronic accessory
PKG00423,Spare Parts,Large,30.03,KG,48,39,26,N,1,Food product
PKG00424,Spare Parts,Large,28.26,KG,82,29,35,Y,0,Office supplies
PKG00425,Clothing,Small,1.46,KG,43,72,16,0,Yes,Food product
PKG00426,Spare Parts,Large,17.95,KG,69,20,24,N,No,Vehicle spare part
PKG00427,Food,Small,1.12 kg,KG,40,38,25,Yes,Yes,Food product
PKG00428,Cargo,Cargo,78.44,KG,18,37,50,0,0,Household goods
PKG00429,Document,Small,2.8,KG,64,68,14,No,No,Electronic accessory
PKG00430,Cargo,Cargo,106.18,KG,33,39,37,1,N,Fashion item
PKG00431,Parcel,Medium,10.19,KG,116,15,15,No,N,Food product
PKG00432,Clothing,Small,0.21,KG,83,16,26,0,0,Food product
PKG00433,Electronics,Medium,13.73,KG,78,37,48,1,Yes,Customer document
PKG00434,Clothing,Small,0.42 kg,KG,99,59,22,0,N,Office supplies
PKG00435,Spare Parts,Large,26.85,KG,70,13,58,N,Yes,Vehicle spare part
PKG00436,Spare Parts,Large,39.67,KG,108,45,59,N,No,Customer document
PKG00437,Fragile Goods,Medium,10.58,KG,81,70,4,Yes,0,Food product
PKG00438,Food,Small,2.17,KG,108,47,55,1,No,Customer document
PKG00439,Fragile Goods,Medium,12.81,KG,90,42,61,0,No,Customer document
PKG00440,Fragile Goods,Medium,5.87,KG,73,30,16,Yes,0,Customer document
PKG00441,Cargo,Cargo,47.2 kg,KG,77,61,17,Y,0,Office supplies
PKG00442,Parcel,Medium,9.97,KG,116,50,48,Yes,No,Fashion item
PKG00443,Spare Parts,Large,37.28,KG,72,74,59,N,1,Office supplies
PKG00444,Parcel,Medium,14.29,KG,94,65,68,Yes,No,Food product
PKG00445,Spare Parts,Large,21.0,KG,29,70,23,1,Yes,Office supplies
PKG00446,Clothing,Small,0.3,KG,109,48,8,1,No,Vehicle spare part
PKG00447,Parcel,Medium,8.22,KG,58,17,24,Yes,Y,Household goods
PKG00448,Cargo,Cargo,46.2 kg,KG,52,57,24,No,1,Fashion item
PKG00449,Document,Small,1.29,KG,45,57,59,Yes,Y,Food product
PKG00450,Fragile Goods,Medium,5.34,KG,23,50,40,No,No,Electronic accessory
PKG00451,Cargo,Cargo,104.37,KG,13,22,58,N,1,Customer document
PKG00452,Clothing,Small,2.34,KG,68,46,22,Yes,Y,Customer document
PKG00453,Parcel,Medium,11.5,KG,80,66,46,Yes,No,Vehicle spare part
PKG00454,Parcel,Medium,10.64,KG,57,71,26,0,1,Household goods
PKG00455,Food,Small,0.13 kg,KG,16,67,50,Yes,Y,Electronic accessory
PKG00456,Parcel,Medium,4.36,KG,107,38,46,No,Yes,Fashion item
PKG00457,Electronics,Medium,3.84,KG,44,64,33,N,0,Fashion item
PKG00458,Cargo,Cargo,95.47,KG,113,48,56,Y,0,Fashion item
PKG00459,Fragile Goods,Medium,13.76,KG,21,68,46,Y,Yes,Customer document
PKG00460,Spare Parts,Large,39.26,KG,84,35,28,0,Yes,Fashion item
PKG00461,Parcel,Medium,7.35,KG,14,63,69,No,Y,Food product
PKG00462,Spare Parts,Large,21.43 kg,KG,95,39,57,Yes,N,Vehicle spare part
PKG00463,Cargo,Cargo,115.95,KG,13,56,43,Yes,No,Electronic accessory
PKG00464,Spare Parts,Large,35.65,KG,35,69,3,0,0,Food product
PKG00465,Electronics,Medium,10.64,KG,16,23,21,N,N,Vehicle spare part
PKG00466,Parcel,Medium,6.28,KG,77,45,28,No,N,Food product
PKG00467,Cargo,Cargo,96.74,KG,78,30,16,Y,Y,Office supplies
PKG00468,Spare Parts,Large,22.73,KG,27,80,5,Y,Yes,Electronic accessory
PKG00469,Spare Parts,Large,30.7 kg,KG,64,22,39,Y,N,Customer document
PKG00470,Spare Parts,Large,33.3,KG,25,60,31,1,1,Household goods
PKG00471,Spare Parts,Large,17.32,KG,100,10,28,No,No,Vehicle spare part
PKG00472,Document,Small,0.34,KG,20,48,8,0,No,Office supplies
PKG00473,Parcel,Medium,9.94,KG,87,38,21,N,0,Electronic accessory
PKG00474,Document,Small,1.02,KG,106,37,49,1,Y,Food product
PKG00475,Cargo,Cargo,43.45,KG,66,14,43,0,No,Vehicle spare part
PKG00476,Electronics,Medium,4.81 kg,KG,18,70,7,N,Y,Electronic accessory
PKG00477,Food,Small,2.35,KG,64,80,40,Y,1,Vehicle spare part
PKG00478,Fragile Goods,Medium,9.37,KG,62,72,52,0,Yes,Fashion item
PKG00479,Document,Small,2.56,KG,101,45,67,Y,N,Vehicle spare part
PKG00480,Fragile Goods,Medium,5.23,KG,102,77,62,Y,0,Fashion item
PKG00481,Food,Small,1.44,KG,46,25,49,N,Yes,Customer document
PKG00482,Food,Small,1.11,KG,81,76,46,No,N,Fashion item
PKG00483,Food,Small,2.77 kg,KG,119,17,24,Yes,0,Household goods
PKG00484,Cargo,Cargo,108.28,KG,14,27,69,N,Y,Food product
PKG00485,Food,Small,2.96,KG,106,26,50,0,0,Food product
PKG00486,Document,Small,2.81,KG,20,20,25,N,N,Electronic accessory
PKG00487,Food,Small,1.14,KG,50,32,58,Y,N,Vehicle spare part
PKG00488,Parcel,Medium,13.74,KG,83,49,59,Yes,No,Household goods
PKG00489,Electronics,Medium,5.68,KG,107,54,63,1,1,Electronic accessory
PKG00490,Cargo,Cargo,68.54 kg,KG,23,11,44,N,Y,Household goods
PKG00491,Electronics,Medium,5.46,KG,26,67,19,0,No,Customer document
PKG00492,Electronics,Medium,4.45,KG,77,51,5,No,Yes,Food product
PKG00493,Electronics,Medium,8.89,KG,108,9,62,Yes,Yes,Electronic accessory
PKG00494,Food,Small,0.12,KG,32,12,11,0,No,Vehicle spare part
PKG00495,Parcel,Medium,4.34,KG,41,38,5,0,Yes,Customer document
PKG00496,Document,Small,1.68,KG,21,10,53,Y,1,Customer document
PKG00497,Food,Small,0.41 kg,KG,115,24,24,N,0,Vehicle spare part
PKG00498,Food,Small,1.47,KG,34,8,31,Y,Y,Vehicle spare part
PKG00499,Electronics,Medium,7.62,KG,69,31,34,Yes,1,Vehicle spare part
PKG00500,Electronics,Medium,9.37,KG,84,18,59,No,N,Customer document
PKG00501,Parcel,Medium,12.1,KG,86,75,26,0,N,Food product
PKG00502,Document,Small,1.9,KG,103,35,40,No,N,Household goods
PKG00503,Spare Parts,Large,26.31,KG,48,49,65,Yes,0,Office supplies
PKG00504,Clothing,Small,1.47 kg,KG,96,28,44,0,N,Electronic accessory
PKG00505,Parcel,Medium,7.87,KG,44,55,54,Y,Yes,Fashion item
PKG00506,Food,Small,1.19,KG,84,23,58,Y,Yes,Office supplies
PKG00507,Fragile Goods,Medium,6.86,KG,42,49,45,N,0,Office supplies
PKG00508,Food,Small,1.06,KG,66,12,14,N,Y,Office supplies
PKG00509,Electronics,Medium,14.17,KG,88,35,10,Y,1,Electronic accessory
PKG00510,Electronics,Medium,10.27,KG,80,70,26,1,Yes,Food product
PKG00511,Cargo,Cargo,105.23 kg,KG,110,61,18,Y,N,Household goods
PKG00512,Cargo,Cargo,47.91,KG,23,28,64,Yes,No,Office supplies
PKG00513,Document,Small,2.31,KG,10,43,23,No,0,Fashion item
PKG00514,Fragile Goods,Medium,12.14,KG,62,66,58,Y,1,Food product
PKG00515,Parcel,Medium,9.63,KG,101,62,41,No,0,Electronic accessory
PKG00516,Electronics,Medium,12.08,KG,76,9,16,Y,No,Fashion item
PKG00517,Food,Small,2.3,KG,32,63,62,Yes,1,Electronic accessory
PKG00518,Parcel,Medium,11.27 kg,KG,26,61,44,1,Y,Household goods
PKG00519,Spare Parts,Large,18.8,KG,25,53,27,No,1,Electronic accessory
PKG00520,Cargo,Cargo,86.31,KG,15,74,50,1,No,Electronic accessory
PKG00521,Fragile Goods,Medium,3.67,KG,28,30,67,No,1,Food product
PKG00522,Electronics,Medium,5.48,KG,109,58,59,Yes,0,Fashion item
PKG00523,Clothing,Small,1.82,KG,100,58,68,1,0,Office supplies
PKG00524,Food,Small,1.4,KG,18,41,15,Y,Y,Fashion item
PKG00525,Parcel,Medium,9.06 kg,KG,39,32,61,Y,No,Customer document
PKG00526,Parcel,Medium,5.35,KG,92,75,12,Y,Yes,Fashion item
PKG00527,Document,Small,2.04,KG,119,19,20,N,0,Customer document
PKG00528,Document,Small,2.6,KG,67,30,22,1,0,Vehicle spare part
PKG00529,Spare Parts,Large,26.82,KG,29,61,64,Y,0,Customer document
PKG00530,Spare Parts,Large,27.97,KG,13,39,24,Y,Yes,Electronic accessory
PKG00531,Document,Small,1.82,KG,110,41,4,Y,Y,Office supplies
PKG00532,Food,Small,1.5 kg,KG,93,76,22,No,Y,Vehicle spare part
PKG00533,Fragile Goods,Medium,4.32,KG,39,47,15,0,0,Fashion item
PKG00534,Fragile Goods,Medium,6.5,KG,108,65,70,N,Y,Customer document
PKG00535,Spare Parts,Large,25.22,KG,68,25,34,No,1,Customer document
PKG00536,Cargo,Cargo,95.04,KG,86,63,70,0,No,Customer document
PKG00537,Spare Parts,Large,15.62,KG,83,71,48,0,1,Food product
PKG00538,Electronics,Medium,11.26,KG,52,74,67,1,No,Vehicle spare part
PKG00539,Parcel,Medium,11.87 kg,KG,26,77,5,0,Y,Vehicle spare part
PKG00540,Cargo,Cargo,113.36,KG,65,43,53,No,Yes,Office supplies
PKG00541,Electronics,Medium,8.13,KG,63,62,54,N,Yes,Vehicle spare part
PKG00542,Clothing,Small,0.52,KG,114,12,41,No,Yes,Electronic accessory
PKG00543,Fragile Goods,Medium,13.59,KG,107,51,50,Y,0,Office supplies
PKG00544,Fragile Goods,Medium,13.01,KG,45,16,48,No,1,Office supplies
PKG00545,Cargo,Cargo,109.7,KG,40,15,45,Y,No,Vehicle spare part
PKG00546,Document,Small,0.19 kg,KG,37,40,6,1,N,Customer document
PKG00547,Parcel,Medium,9.99,KG,20,24,38,1,0,Household goods
PKG00548,Food,Small,2.92,KG,40,48,54,0,No,Office supplies
PKG00549,Spare Parts,Large,30.65,KG,113,57,42,No,No,Food product
PKG00550,Electronics,Medium,9.5,KG,95,71,32,Y,No,Vehicle spare part
PKG00551,Clothing,Small,0.63,KG,119,14,31,N,1,Vehicle spare part
PKG00552,Spare Parts,Large,26.26,KG,12,9,30,N,No,Fashion item
PKG00553,Parcel,Medium,8.24 kg,KG,47,65,32,0,1,Fashion item
PKG00554,Electronics,Medium,3.66,KG,89,48,9,Yes,N,Fashion item
PKG00555,Cargo,Cargo,118.4,KG,76,36,13,1,No,Household goods
PKG00556,Spare Parts,Large,38.4,KG,11,60,28,Y,0,Electronic accessory
PKG00557,Cargo,Cargo,42.82,KG,16,76,23,N,N,Household goods
PKG00558,Spare Parts,Large,32.74,KG,70,31,60,No,Y,Vehicle spare part
PKG00559,Cargo,Cargo,44.81,KG,28,45,63,N,Yes,Office supplies
PKG00560,Spare Parts,Large,36.04 kg,KG,92,75,50,Yes,Y,Electronic accessory
PKG00561,Cargo,Cargo,45.73,KG,120,10,67,1,1,Office supplies
PKG00562,Cargo,Cargo,66.26,KG,105,71,12,Y,1,Vehicle spare part
PKG00563,Parcel,Medium,6.61,KG,106,79,16,No,0,Office supplies
PKG00564,Electronics,Medium,6.18,KG,81,8,26,No,Yes,Office supplies
PKG00565,Fragile Goods,Medium,4.51,KG,48,65,30,0,No,Household goods
PKG00566,Clothing,Small,0.48,KG,49,31,18,N,Y,Electronic accessory
PKG00567,Document,Small,2.95 kg,KG,101,18,54,N,Y,Office supplies
PKG00568,Electronics,Medium,10.07,KG,109,41,11,N,0,Vehicle spare part
PKG00569,Document,Small,1.7,KG,101,47,65,No,1,Fashion item
PKG00570,Document,Small,2.77,KG,113,73,52,Y,Y,Fashion item
PKG00571,Fragile Goods,Medium,7.68,KG,64,37,64,No,N,Customer document
PKG00572,Electronics,Medium,6.25,KG,80,40,38,0,No,Household goods
PKG00573,Fragile Goods,Medium,12.46,KG,50,38,13,Y,Y,Electronic accessory
PKG00574,Clothing,Small,2.16 kg,KG,50,61,55,N,1,Food product
PKG00575,Spare Parts,Large,22.08,KG,57,32,20,No,N,Household goods
PKG00576,Clothing,Small,0.2,KG,21,77,24,N,0,Household goods
PKG00577,Clothing,Small,2.33,KG,81,72,69,Yes,Yes,Electronic accessory
PKG00578,Clothing,Small,1.39,KG,70,34,63,Yes,0,Electronic accessory
PKG00579,Parcel,Medium,12.44,KG,67,9,5,0,0,Electronic accessory
PKG00580,Fragile Goods,Medium,9.39,KG,96,63,29,Y,0,Fashion item
PKG00581,Electronics,Medium,11.05 kg,KG,37,71,41,N,1,Electronic accessory
PKG00582,Food,Small,2.11,KG,98,44,55,No,No,Electronic accessory
PKG00583,Food,Small,0.97,KG,88,28,20,Y,N,Electronic accessory
PKG00584,Spare Parts,Large,30.71,KG,29,73,12,Y,Y,Food product
PKG00585,Document,Small,2.66,KG,38,50,46,Y,N,Office supplies
PKG00586,Fragile Goods,Medium,12.25,KG,106,37,7,Y,N,Vehicle spare part
PKG00587,Clothing,Small,2.35,KG,92,54,66,Yes,0,Customer document
PKG00588,Clothing,Small,1.45 kg,KG,30,44,51,N,Yes,Household goods
PKG00589,Spare Parts,Large,20.93,KG,40,34,48,Yes,1,Household goods
PKG00590,Electronics,Medium,13.96,KG,91,57,28,1,1,Vehicle spare part
PKG00591,Document,Small,0.18,KG,93,19,46,No,1,Electronic accessory
PKG00592,Electronics,Medium,4.38,KG,45,13,36,Y,0,Customer document
PKG00593,Clothing,Small,1.19,KG,67,67,58,1,Y,Household goods
PKG00594,Electronics,Medium,4.05,KG,23,50,7,No,N,Food product
PKG00595,Document,Small,0.97 kg,KG,83,29,41,Y,1,Household goods
PKG00596,Parcel,Medium,5.36,KG,15,71,47,N,Y,Customer document
PKG00597,Document,Small,2.27,KG,119,66,34,Yes,Yes,Office supplies
PKG00598,Clothing,Small,1.54,KG,24,32,31,0,1,Electronic accessory
PKG00599,Fragile Goods,Medium,8.75,KG,95,11,20,Y,Yes,Electronic accessory
PKG00600,Parcel,Medium,6.84,KG,56,42,8,0,0,Customer document
PKG00601,Document,Small,2.69,KG,22,14,57,No,0,Customer document
PKG00602,Fragile Goods,Medium,8.85 kg,KG,88,51,20,N,Y,Office supplies
PKG00603,Spare Parts,Large,30.18,KG,82,73,42,No,0,Food product
PKG00604,Document,Small,1.31,KG,13,29,4,0,Yes,Office supplies
PKG00605,Fragile Goods,Medium,12.18,KG,84,61,12,1,1,Office supplies
PKG00606,Electronics,Medium,10.7,KG,61,71,25,0,Y,Household goods
PKG00607,Document,Small,2.89,KG,108,49,60,Yes,Yes,Fashion item
PKG00608,Clothing,Small,1.29,KG,46,75,34,Y,No,Food product
PKG00609,Document,Small,0.3 kg,KG,25,64,60,1,1,Household goods
PKG00610,Document,Small,1.52,KG,53,11,32,Yes,Y,Customer document
PKG00611,Electronics,Medium,7.75,KG,86,28,17,Yes,0,Customer document
PKG00612,Parcel,Medium,4.97,KG,71,55,35,1,N,Electronic accessory
PKG00613,Food,Small,2.24,KG,77,60,17,1,1,Vehicle spare part
PKG00614,Food,Small,0.71,KG,96,36,56,N,0,Office supplies
PKG00615,Electronics,Medium,11.76,KG,99,56,5,N,1,Office supplies
PKG00616,Electronics,Medium,8.09 kg,KG,74,68,40,Y,Y,Fashion item
PKG00617,Parcel,Medium,14.05,KG,74,62,69,Y,N,Household goods
PKG00618,Electronics,Medium,5.89,KG,49,64,44,1,Y,Vehicle spare part
PKG00619,Cargo,Cargo,111.11,KG,30,75,58,No,0,Office supplies
PKG00620,Spare Parts,Large,21.52,KG,104,22,42,N,Y,Electronic accessory
PKG00621,Food,Small,0.87,KG,107,62,33,Yes,N,Office supplies
PKG00622,Fragile Goods,Medium,13.62,KG,49,80,41,N,Y,Office supplies
PKG00623,Document,Small,2.03 kg,KG,27,8,52,Y,Yes,Vehicle spare part
PKG00624,Electronics,Medium,10.21,KG,71,70,24,No,1,Electronic accessory
PKG00625,Spare Parts,Large,35.77,KG,114,73,61,Yes,Yes,Food product
PKG00626,Clothing,Small,2.82,KG,13,34,55,Yes,Y,Electronic accessory
PKG00627,Clothing,Small,0.57,KG,47,31,37,Yes,Yes,Food product
PKG00628,Clothing,Small,2.17,KG,79,52,24,0,N,Customer document
PKG00629,Clothing,Small,1.12,KG,13,56,13,1,Y,Customer document
PKG00630,Spare Parts,Large,37.2 kg,KG,65,55,29,Yes,Yes,Customer document
PKG00631,Food,Small,2.23,KG,83,55,19,0,No,Household goods
PKG00632,Cargo,Cargo,108.46,KG,21,46,12,No,Yes,Electronic accessory
PKG00633,Parcel,Medium,13.38,KG,76,79,49,1,No,Electronic accessory
PKG00634,Parcel,Medium,8.69,KG,70,61,47,Yes,1,Customer document
PKG00635,Cargo,Cargo,100.49,KG,57,46,69,1,Y,Household goods
PKG00636,Food,Small,2.61,KG,42,69,13,N,0,Vehicle spare part
PKG00637,Food,Small,2.95 kg,KG,110,61,14,Yes,Y,Electronic accessory
PKG00638,Electronics,Medium,14.69,KG,77,13,56,Y,1,Customer document
PKG00639,Food,Small,0.24,KG,98,57,30,No,Yes,Office supplies
PKG00640,Electronics,Medium,9.23,KG,37,61,47,N,Yes,Food product
PKG00641,Electronics,Medium,13.07,KG,27,61,36,N,Y,Food product
PKG00642,Parcel,Medium,6.19,KG,10,44,46,Yes,N,Electronic accessory
PKG00643,Spare Parts,Large,32.2,KG,92,76,57,1,0,Vehicle spare part
PKG00644,Electronics,Medium,8.71 kg,KG,17,71,40,No,No,Customer document
PKG00645,Fragile Goods,Medium,3.3,KG,78,58,48,Y,Yes,Household goods
PKG00646,Clothing,Small,0.22,KG,81,29,24,Y,Yes,Fashion item
PKG00647,Document,Small,2.57,KG,111,70,43,N,No,Food product
PKG00648,Clothing,Small,0.14,KG,61,45,11,N,Y,Fashion item
PKG00649,Parcel,Medium,6.92,KG,22,73,20,Yes,0,Food product
PKG00650,Clothing,Small,2.31,KG,48,34,60,No,1,Office supplies
PKG00651,Cargo,Cargo,48.47 kg,KG,103,17,20,1,N,Customer document
PKG00652,Document,Small,0.2,KG,101,35,10,Y,1,Electronic accessory
PKG00653,Food,Small,1.38,KG,71,44,39,Yes,No,Vehicle spare part
PKG00654,Parcel,Medium,12.13,KG,107,38,3,0,Yes,Electronic accessory
PKG00655,Food,Small,0.92,KG,31,16,50,1,No,Vehicle spare part
PKG00656,Electronics,Medium,9.76,KG,83,61,38,Yes,Yes,Vehicle spare part
PKG00657,Clothing,Small,1.66,KG,42,32,54,Yes,0,Office supplies
PKG00658,Cargo,Cargo,81.18 kg,KG,22,44,58,N,Y,Household goods
PKG00659,Document,Small,2.28,KG,77,30,68,N,N,Electronic accessory
PKG00660,Parcel,Medium,10.99,KG,53,64,32,No,0,Fashion item
PKG00661,Fragile Goods,Medium,14.65,KG,44,21,29,No,0,Household goods
PKG00662,Parcel,Medium,10.35,KG,37,16,3,1,Y,Electronic accessory
PKG00663,Clothing,Small,1.2,KG,26,76,40,No,Yes,Electronic accessory
PKG00664,Electronics,Medium,6.8,KG,29,61,53,No,Yes,Office supplies
PKG00665,Cargo,Cargo,48.84 kg,KG,119,41,13,No,1,Household goods
PKG00666,Fragile Goods,Medium,13.05,KG,39,55,3,1,No,Household goods
PKG00667,Cargo,Cargo,73.9,KG,101,13,46,N,No,Customer document
PKG00668,Document,Small,0.33,KG,45,45,69,1,0,Office supplies
PKG00669,Parcel,Medium,5.64,KG,90,17,41,Yes,N,Office supplies
PKG00670,Cargo,Cargo,44.34,KG,38,55,12,1,No,Food product
PKG00671,Parcel,Medium,7.72,KG,112,65,4,0,1,Fashion item
PKG00672,Cargo,Cargo,117.6 kg,KG,23,42,57,No,1,Office supplies
PKG00673,Document,Small,3.0,KG,17,69,27,Y,N,Electronic accessory
PKG00674,Fragile Goods,Medium,13.68,KG,105,39,51,No,Y,Electronic accessory
PKG00675,Electronics,Medium,3.17,KG,28,78,56,Yes,N,Household goods
PKG00676,Clothing,Small,0.33,KG,87,8,64,No,N,Food product
PKG00677,Document,Small,2.28,KG,67,57,69,0,Y,Customer document
PKG00678,Parcel,Medium,6.23,KG,120,53,70,Y,No,Vehicle spare part
PKG00679,Document,Small,0.93 kg,KG,11,18,59,N,No,Electronic accessory
PKG00680,Fragile Goods,Medium,8.08,KG,60,43,50,Yes,Y,Vehicle spare part
PKG00681,Food,Small,2.52,KG,38,27,30,No,N,Electronic accessory
PKG00682,Food,Small,0.63,KG,93,59,63,N,N,Office supplies
PKG00683,Food,Small,1.51,KG,41,47,69,N,Y,Household goods
PKG00684,Cargo,Cargo,55.46,KG,89,78,53,0,0,Food product
PKG00685,Parcel,Medium,12.31,KG,79,58,18,N,1,Customer document
PKG00686,Clothing,Small,1.49 kg,KG,113,55,29,Y,No,Food product
PKG00687,Food,Small,2.42,KG,78,74,45,Y,N,Office supplies
PKG00688,Cargo,Cargo,103.91,KG,52,22,43,0,No,Vehicle spare part
PKG00689,Parcel,Medium,11.28,KG,57,58,38,1,No,Electronic accessory
PKG00690,Fragile Goods,Medium,12.64,KG,50,19,48,1,Yes,Food product
PKG00691,Spare Parts,Large,19.35,KG,25,74,6,Y,No,Food product
PKG00692,Parcel,Medium,10.03,KG,32,31,58,1,No,Customer document
PKG00693,Document,Small,1.12 kg,KG,98,11,48,1,0,Vehicle spare part
PKG00694,Document,Small,0.69,KG,66,23,43,Y,N,Office supplies
PKG00695,Parcel,Medium,7.1,KG,98,74,20,Y,N,Office supplies
PKG00696,Clothing,Small,1.56,KG,79,41,48,1,Yes,Customer document
PKG00697,Cargo,Cargo,104.34,KG,70,9,28,1,Yes,Fashion item
PKG00698,Electronics,Medium,3.19,KG,18,34,58,Y,N,Electronic accessory
